Date,Cluster,Healthy,Incubating,Infected,M_Suscept,M_Latent,M_Infected,Risk,lat,lon
22,1,204,0,0,9086.788476871421,16.15658343004961,0.11845490768597616,7.602422483746488e-06,17.11371281,98.40051491
22,2,548,0,0,1858.3787649381918,3.042838981674498,0.02885076339085483,2.0017662380223347e-06,17.47290157,98.02630126
22,3,196,0,0,1857.8043229435334,3.616744770197577,0.02777220852265405,1.7787137973490457e-06,17.22720545,98.22567455
22,4,235,0,0,1850.034342948738,11.373067184910356,0.21561216070741168,1.2671362839690098e-05,17.2121,97.7684
22,5,67,0,0,1859.7337009821422,1.698588874236174,0.011753366881042155,8.08582009206584e-07,16.71198301,98.56604615
22,6,135,0,0,1858.6721561343966,2.7559084207035873,0.019803804744531715,1.3357470055579528e-06,17.3383,97.667
22,7,634,0,0,1857.0397421645766,4.377155538332306,0.05013543964595175,3.6400348879509375e-06,17.56081089,97.92060989
23,0,466,0,0,19373.819793405382,36.96897102589196,0.7755855839207253,5.856050952259676e-05,17.33876038,98.1068906
23,1,216,0,0,9989.717946738554,14.506272809083217,0.15310718564740877,1.04240318763659e-05,17.11371281,98.40051491
23,2,566,0,0,2048.454493824506,2.7326499193964406,0.03475592750146256,2.538867178395225e-06,17.47290157,98.02630126
23,3,196,0,0,2047.9371711523622,3.244017926792245,0.038824574908228264,2.4439543499935562e-06,17.22720545,98.22567455
23,4,231,0,0,2040.979233239802,10.211638543581202,0.23973408354552928,1.4230402606689169e-05,17.2121,97.7684
23,5,78,0,0,2049.6726463297678,1.5256865881963777,0.01479676549722126,1.0342962855317094e-06,16.71198301,98.56604615
23,6,128,0,0,2048.7180255535814,2.475077152497055,0.025044230880705183,1.7427348175187906e-06,17.3383,97.667
23,7,619,0,0,2047.2527087810497,3.92814997353788,0.06142545060714713,4.411918688843753e-06,17.56081089,97.92060989
24,0,460,0,0,21156.153684283887,33.17675744727981,0.8709020599436741,6.825153138502383e-05,17.33876038,98.1068906
24,1,209,0,0,10945.347433157363,13.002321829376507,0.20643088444579694,1.3473432336971971e-05,17.11371281,98.40051491
24,2,582,0,0,2250.8704268029037,2.452739255578578,0.04140159937968137,3.0585216201287046e-06,17.47290157,98.02630126
